000034 Errors: L1: 1.203e-02, L2: 3.784e-03, BCE: 2.149e-02, Same sim: 5.190e-01 +/- 9.402e-02, Diff sim: 6.089e-03 +/- 2.746e-02, 
000035 Errors: L1: 1.190e-02, L2: 3.674e-03, BCE: 2.120e-02, Same sim: 5.241e-01 +/- 9.480e-02, Diff sim: 6.024e-03 +/- 2.654e-02, 
000036 Errors: L1: 1.169e-02, L2: 3.564e-03, BCE: 2.068e-02, Same sim: 5.325e-01 +/- 8.594e-02, Diff sim: 5.918e-03 +/- 2.672e-02, 
000037 Errors: L1: 1.175e-02, L2: 3.605e-03, BCE: 2.089e-02, Same sim: 5.299e-01 +/- 9.294e-02, Diff sim: 5.951e-03 +/- 2.661e-02, 
000038 Errors: L1: 1.204e-02, L2: 3.755e-03, BCE: 2.154e-02, Same sim: 5.183e-01 +/- 9.738e-02, Diff sim: 6.098e-03 +/- 2.660e-02, 
000039 Errors: L1: 1.213e-02, L2: 3.925e-03, BCE: 2.201e-02, Same sim: 5.148e-01 +/- 1.117e-01, Diff sim: 6.142e-03 +/- 2.827e-02, 
000040 Errors: L1: 1.171e-02, L2: 3.552e-03, BCE: 2.069e-02, Same sim: 5.315e-01 +/- 8.098e-02, Diff sim: 5.931e-03 +/- 2.646e-02, 
000041 Errors: L1: 1.166e-02, L2: 3.513e-03, BCE: 2.055e-02, Same sim: 5.336e-01 +/- 8.130e-02, Diff sim: 5.905e-03 +/- 2.617e-02, 
000042 Errors: L1: 1.201e-02, L2: 3.758e-03, BCE: 2.142e-02, Same sim: 5.195e-01 +/- 9.165e-02, Diff sim: 6.082e-03 +/- 2.720e-02, 
000043 Errors: L1: 1.191e-02, L2: 3.741e-03, BCE: 2.136e-02, Same sim: 5.235e-01 +/- 1.029e-01, Diff sim: 6.031e-03 +/- 2.728e-02, 
000044 Errors: L1: 1.201e-02, L2: 3.790e-03, BCE: 2.172e-02, Same sim: 5.196e-01 +/- 1.088e-01, Diff sim: 6.082e-03 +/- 2.701e-02, 
000045 Errors: L1: 1.199e-02, L2: 3.748e-03, BCE: 2.144e-02, Same sim: 5.203e-01 +/- 9.894e-02, Diff sim: 6.072e-03 +/- 2.688e-02, 
000046 Errors: L1: 1.201e-02, L2: 3.743e-03, BCE: 2.146e-02, Same sim: 5.195e-01 +/- 9.529e-02, Diff sim: 6.083e-03 +/- 2.675e-02, 
000047 Errors: L1: 1.207e-02, L2: 3.809e-03, BCE: 2.166e-02, Same sim: 5.171e-01 +/- 1.021e-01, Diff sim: 6.113e-03 +/- 2.713e-02, 
000048 Errors: L1: 1.173e-02, L2: 3.575e-03, BCE: 2.078e-02, Same sim: 5.309e-01 +/- 9.053e-02, Diff sim: 5.938e-03 +/- 2.638e-02, 
000049 Errors: L1: 1.167e-02, L2: 3.538e-03, BCE: 2.064e-02, Same sim: 5.331e-01 +/- 9.077e-02, Diff sim: 5.910e-03 +/- 2.617e-02, 
000050 Errors: L1: 1.766e-02, L2: 8.769e-03, BCE: 1.016e-01, Same sim: 2.937e-01 +/- 2.641e-01, Diff sim: 8.941e-03 +/- 4.003e-02, 
000051 Errors: L1: 1.209e-02, L2: 3.826e-03, BCE: 2.178e-02, Same sim: 5.164e-01 +/- 1.049e-01, Diff sim: 6.122e-03 +/- 2.715e-02, 
000052 Errors: L1: 1.200e-02, L2: 3.841e-03, BCE: 2.174e-02, Same sim: 5.200e-01 +/- 1.127e-01, Diff sim: 6.076e-03 +/- 2.785e-02, 
000053 Errors: L1: 1.174e-02, L2: 3.593e-03, BCE: 2.079e-02, Same sim: 5.303e-01 +/- 8.869e-02, Diff sim: 5.946e-03 +/- 2.666e-02, 
