000000 Errors: L1: 4.603e-03, L2: 4.583e-03, BCE: 1.566e-01, Same sim: 8.167e-01 +/- 3.869e-01, Diff sim: 2.341e-03 +/- 4.812e-02, 
000080 Errors: L1: 5.156e-03, L2: 5.139e-03, BCE: 1.786e-01, Same sim: 7.944e-01 +/- 4.041e-01, Diff sim: 2.619e-03 +/- 5.094e-02, 
000081 Errors: L1: 4.114e-03, L2: 4.097e-03, BCE: 1.300e-01, Same sim: 8.361e-01 +/- 3.701e-01, Diff sim: 2.092e-03 +/- 4.550e-02, 
000082 Errors: L1: 4.044e-03, L2: 4.028e-03, BCE: 1.356e-01, Same sim: 8.389e-01 +/- 3.676e-01, Diff sim: 2.055e-03 +/- 4.511e-02, 
000083 Errors: L1: 3.490e-03, L2: 3.472e-03, BCE: 1.142e-01, Same sim: 8.611e-01 +/- 3.458e-01, Diff sim: 1.776e-03 +/- 4.189e-02, 
000084 Errors: L1: 5.575e-03, L2: 5.555e-03, BCE: 2.084e-01, Same sim: 7.778e-01 +/- 4.157e-01, Diff sim: 2.833e-03 +/- 5.296e-02, 
000085 Errors: L1: 5.859e-03, L2: 5.833e-03, BCE: 2.009e-01, Same sim: 7.667e-01 +/- 4.229e-01, Diff sim: 2.979e-03 +/- 5.426e-02, 
000086 Errors: L1: 7.589e-03, L2: 7.569e-03, BCE: 2.441e-01, Same sim: 6.972e-01 +/- 4.594e-01, Diff sim: 3.852e-03 +/- 6.179e-02, 
000087 Errors: L1: 1.391e-02, L2: 1.389e-02, BCE: 4.733e-01, Same sim: 4.444e-01 +/- 4.969e-01, Diff sim: 7.053e-03 +/- 8.356e-02, 
000088 Errors: L1: 5.357e-03, L2: 5.347e-03, BCE: 1.747e-01, Same sim: 7.861e-01 +/- 4.100e-01, Diff sim: 2.718e-03 +/- 5.196e-02, 
000089 Errors: L1: 4.940e-03, L2: 4.930e-03, BCE: 1.745e-01, Same sim: 8.028e-01 +/- 3.979e-01, Diff sim: 2.506e-03 +/- 4.990e-02, 
000090 Errors: L1: 5.432e-03, L2: 5.416e-03, BCE: 1.787e-01, Same sim: 7.833e-01 +/- 4.120e-01, Diff sim: 2.758e-03 +/- 5.230e-02, 
000091 Errors: L1: 4.464e-03, L2: 4.444e-03, BCE: 1.449e-01, Same sim: 8.222e-01 +/- 3.823e-01, Diff sim: 2.270e-03 +/- 4.738e-02, 
000092 Errors: L1: 1.217e-02, L2: 1.215e-02, BCE: 4.072e-01, Same sim: 5.139e-01 +/- 4.998e-01, Diff sim: 6.175e-03 +/- 7.820e-02, 
000093 Errors: L1: 1.363e-02, L2: 1.361e-02, BCE: 4.665e-01, Same sim: 4.556e-01 +/- 4.980e-01, Diff sim: 6.912e-03 +/- 8.273e-02, 
000094 Errors: L1: 1.329e-02, L2: 1.326e-02, BCE: 4.568e-01, Same sim: 4.694e-01 +/- 4.990e-01, Diff sim: 6.738e-03 +/- 8.167e-02, 
000095 Errors: L1: 1.259e-02, L2: 1.257e-02, BCE: 4.298e-01, Same sim: 4.972e-01 +/- 5.000e-01, Diff sim: 6.382e-03 +/- 7.952e-02, 
000096 Errors: L1: 1.266e-02, L2: 1.264e-02, BCE: 4.357e-01, Same sim: 4.944e-01 +/- 4.999e-01, Diff sim: 6.420e-03 +/- 7.974e-02, 
000097 Errors: L1: 1.328e-02, L2: 1.326e-02, BCE: 4.703e-01, Same sim: 4.694e-01 +/- 4.990e-01, Diff sim: 6.731e-03 +/- 8.167e-02, 
000098 Errors: L1: 6.125e-03, L2: 6.111e-03, BCE: 2.107e-01, Same sim: 7.556e-01 +/- 4.297e-01, Diff sim: 3.108e-03 +/- 5.554e-02, 
000099 Errors: L1: 3.840e-03, L2: 3.819e-03, BCE: 1.363e-01, Same sim: 8.472e-01 +/- 3.598e-01, Diff sim: 1.954e-03 +/- 4.393e-02, 
000100 Errors: L1: 4.458e-03, L2: 4.444e-03, BCE: 1.429e-01, Same sim: 8.222e-01 +/- 3.823e-01, Diff sim: 2.264e-03 +/- 4.738e-02, 
000101 Errors: L1: 5.921e-03, L2: 5.902e-03, BCE: 1.936e-01, Same sim: 7.639e-01 +/- 4.247e-01, Diff sim: 3.007e-03 +/- 5.458e-02, 
000102 Errors: L1: 5.223e-03, L2: 5.208e-03, BCE: 1.651e-01, Same sim: 7.917e-01 +/- 4.061e-01, Diff sim: 2.652e-03 +/- 5.128e-02, 
000103 Errors: L1: 6.818e-03, L2: 6.805e-03, BCE: 2.380e-01, Same sim: 7.278e-01 +/- 4.451e-01, Diff sim: 3.459e-03 +/- 5.860e-02, 
000104 Errors: L1: 6.407e-03, L2: 6.388e-03, BCE: 2.049e-01, Same sim: 7.444e-01 +/- 4.362e-01, Diff sim: 3.253e-03 +/- 5.678e-02, 
000105 Errors: L1: 6.686e-03, L2: 6.666e-03, BCE: 2.165e-01, Same sim: 7.333e-01 +/- 4.422e-01, Diff sim: 3.395e-03 +/- 5.800e-02, 
000106 Errors: L1: 5.434e-03, L2: 5.416e-03, BCE: 1.870e-01, Same sim: 7.833e-01 +/- 4.120e-01, Diff sim: 2.760e-03 +/- 5.230e-02, 
000107 Errors: L1: 7.381e-03, L2: 7.361e-03, BCE: 2.587e-01, Same sim: 7.056e-01 +/- 4.558e-01, Diff sim: 3.748e-03 +/- 6.093e-02, 
000108 Errors: L1: 5.503e-03, L2: 5.486e-03, BCE: 1.760e-01, Same sim: 7.806e-01 +/- 4.138e-01, Diff sim: 2.794e-03 +/- 5.263e-02, 
000109 Errors: L1: 6.893e-03, L2: 6.874e-03, BCE: 2.207e-01, Same sim: 7.250e-01 +/- 4.465e-01, Diff sim: 3.500e-03 +/- 5.889e-02, 
000110 Errors: L1: 5.018e-03, L2: 5.000e-03, BCE: 1.594e-01, Same sim: 8.000e-01 +/- 4.000e-01, Diff sim: 2.550e-03 +/- 5.025e-02, 
000111 Errors: L1: 6.544e-03, L2: 6.527e-03, BCE: 2.298e-01, Same sim: 7.389e-01 +/- 4.392e-01, Diff sim: 3.321e-03 +/- 5.739e-02, 
000112 Errors: L1: 4.327e-03, L2: 4.305e-03, BCE: 1.565e-01, Same sim: 8.278e-01 +/- 3.776e-01, Diff sim: 2.202e-03 +/- 4.664e-02, 
000113 Errors: L1: 1.308e-02, L2: 1.306e-02, BCE: 4.377e-01, Same sim: 4.778e-01 +/- 4.995e-01, Diff sim: 6.630e-03 +/- 8.103e-02, 
000114 Errors: L1: 5.987e-03, L2: 5.972e-03, BCE: 1.997e-01, Same sim: 7.611e-01 +/- 4.264e-01, Diff sim: 3.039e-03 +/- 5.490e-02, 
000115 Errors: L1: 6.127e-03, L2: 6.111e-03, BCE: 2.051e-01, Same sim: 7.555e-01 +/- 4.297e-01, Diff sim: 3.110e-03 +/- 5.554e-02, 
000116 Errors: L1: 4.672e-03, L2: 4.652e-03, BCE: 1.670e-01, Same sim: 8.139e-01 +/- 3.892e-01, Diff sim: 2.375e-03 +/- 4.848e-02, 
000117 Errors: L1: 5.714e-03, L2: 5.694e-03, BCE: 1.829e-01, Same sim: 7.722e-01 +/- 4.194e-01, Diff sim: 2.903e-03 +/- 5.362e-02, 
000118 Errors: L1: 5.703e-03, L2: 5.694e-03, BCE: 1.942e-01, Same sim: 7.722e-01 +/- 4.194e-01, Diff sim: 2.892e-03 +/- 5.362e-02, 
000119 Errors: L1: 7.105e-03, L2: 7.083e-03, BCE: 2.365e-01, Same sim: 7.167e-01 +/- 4.506e-01, Diff sim: 3.608e-03 +/- 5.978e-02, 
000120 Errors: L1: 6.335e-03, L2: 6.319e-03, BCE: 2.079e-01, Same sim: 7.472e-01 +/- 4.346e-01, Diff sim: 3.215e-03 +/- 5.647e-02, 
000121 Errors: L1: 5.641e-03, L2: 5.625e-03, BCE: 1.947e-01, Same sim: 7.750e-01 +/- 4.176e-01, Diff sim: 2.865e-03 +/- 5.329e-02, 
000122 Errors: L1: 3.836e-03, L2: 3.819e-03, BCE: 1.342e-01, Same sim: 8.472e-01 +/- 3.598e-01, Diff sim: 1.950e-03 +/- 4.393e-02, 
000123 Errors: L1: 4.118e-03, L2: 4.097e-03, BCE: 1.319e-01, Same sim: 8.361e-01 +/- 3.702e-01, Diff sim: 2.095e-03 +/- 4.550e-02, 
000124 Errors: L1: 5.920e-03, L2: 5.902e-03, BCE: 1.968e-01, Same sim: 7.639e-01 +/- 4.247e-01, Diff sim: 3.006e-03 +/- 5.459e-02, 
000125 Errors: L1: 1.349e-02, L2: 1.347e-02, BCE: 4.438e-01, Same sim: 4.611e-01 +/- 4.985e-01, Diff sim: 6.840e-03 +/- 8.231e-02, 
000126 Errors: L1: 4.249e-03, L2: 4.236e-03, BCE: 1.443e-01, Same sim: 8.305e-01 +/- 3.751e-01, Diff sim: 2.158e-03 +/- 4.626e-02, 
000127 Errors: L1: 1.287e-02, L2: 1.285e-02, BCE: 4.493e-01, Same sim: 4.861e-01 +/- 4.998e-01, Diff sim: 6.524e-03 +/- 8.039e-02, 
000128 Errors: L1: 6.265e-03, L2: 6.250e-03, BCE: 2.087e-01, Same sim: 7.500e-01 +/- 4.330e-01, Diff sim: 3.179e-03 +/- 5.616e-02, 
000129 Errors: L1: 3.836e-03, L2: 3.819e-03, BCE: 1.294e-01, Same sim: 8.472e-01 +/- 3.597e-01, Diff sim: 1.951e-03 +/- 4.393e-02, 
000130 Errors: L1: 6.130e-03, L2: 6.111e-03, BCE: 2.065e-01, Same sim: 7.555e-01 +/- 4.297e-01, Diff sim: 3.113e-03 +/- 5.554e-02, 
000131 Errors: L1: 2.587e-03, L2: 2.569e-03, BCE: 7.968e-02, Same sim: 8.972e-01 +/- 3.036e-01, Diff sim: 1.319e-03 +/- 3.604e-02, 
000132 Errors: L1: 6.129e-03, L2: 6.111e-03, BCE: 2.148e-01, Same sim: 7.556e-01 +/- 4.297e-01, Diff sim: 3.112e-03 +/- 5.554e-02, 
000133 Errors: L1: 5.089e-03, L2: 5.069e-03, BCE: 1.627e-01, Same sim: 7.972e-01 +/- 4.020e-01, Diff sim: 2.587e-03 +/- 5.060e-02, 
000134 Errors: L1: 5.988e-03, L2: 5.972e-03, BCE: 1.944e-01, Same sim: 7.611e-01 +/- 4.264e-01, Diff sim: 3.040e-03 +/- 5.490e-02, 
000135 Errors: L1: 5.921e-03, L2: 5.902e-03, BCE: 1.833e-01, Same sim: 7.639e-01 +/- 4.247e-01, Diff sim: 3.007e-03 +/- 5.458e-02, 
000136 Errors: L1: 4.258e-03, L2: 4.236e-03, BCE: 1.455e-01, Same sim: 8.305e-01 +/- 3.751e-01, Diff sim: 2.167e-03 +/- 4.626e-02, 
000137 Errors: L1: 3.422e-03, L2: 3.402e-03, BCE: 9.992e-02, Same sim: 8.639e-01 +/- 3.429e-01, Diff sim: 1.743e-03 +/- 4.147e-02, 
000138 Errors: L1: 4.942e-03, L2: 4.930e-03, BCE: 1.741e-01, Same sim: 8.028e-01 +/- 3.979e-01, Diff sim: 2.508e-03 +/- 4.990e-02, 
000139 Errors: L1: 3.282e-03, L2: 3.264e-03, BCE: 1.063e-01, Same sim: 8.694e-01 +/- 3.369e-01, Diff sim: 1.671e-03 +/- 4.062e-02, 
000140 Errors: L1: 4.463e-03, L2: 4.444e-03, BCE: 1.559e-01, Same sim: 8.222e-01 +/- 3.823e-01, Diff sim: 2.269e-03 +/- 4.738e-02, 
000141 Errors: L1: 4.112e-03, L2: 4.097e-03, BCE: 1.445e-01, Same sim: 8.361e-01 +/- 3.702e-01, Diff sim: 2.089e-03 +/- 4.550e-02, 
000142 Errors: L1: 3.077e-03, L2: 3.055e-03, BCE: 1.004e-01, Same sim: 8.778e-01 +/- 3.275e-01, Diff sim: 1.568e-03 +/- 3.930e-02, 
000143 Errors: L1: 4.952e-03, L2: 4.930e-03, BCE: 1.690e-01, Same sim: 8.028e-01 +/- 3.979e-01, Diff sim: 2.518e-03 +/- 4.990e-02, 
000144 Errors: L1: 4.111e-03, L2: 4.097e-03, BCE: 1.496e-01, Same sim: 8.361e-01 +/- 3.702e-01, Diff sim: 2.088e-03 +/- 4.550e-02, 
000145 Errors: L1: 4.876e-03, L2: 4.861e-03, BCE: 1.584e-01, Same sim: 8.056e-01 +/- 3.957e-01, Diff sim: 2.476e-03 +/- 4.955e-02, 
000146 Errors: L1: 3.903e-03, L2: 3.889e-03, BCE: 1.380e-01, Same sim: 8.444e-01 +/- 3.624e-01, Diff sim: 1.983e-03 +/- 4.433e-02, 
000147 Errors: L1: 4.464e-03, L2: 4.444e-03, BCE: 1.468e-01, Same sim: 8.222e-01 +/- 3.823e-01, Diff sim: 2.270e-03 +/- 4.738e-02, 
000148 Errors: L1: 4.109e-03, L2: 4.097e-03, BCE: 1.253e-01, Same sim: 8.361e-01 +/- 3.702e-01, Diff sim: 2.086e-03 +/- 4.550e-02, 
000149 Errors: L1: 5.501e-03, L2: 5.486e-03, BCE: 1.805e-01, Same sim: 7.806e-01 +/- 4.138e-01, Diff sim: 2.793e-03 +/- 5.263e-02, 
000150 Errors: L1: 7.031e-03, L2: 7.013e-03, BCE: 2.368e-01, Same sim: 7.194e-01 +/- 4.492e-01, Diff sim: 3.569e-03 +/- 5.948e-02, 
